Brand,Price,Photo,Model Number,Made In,Warranty,Available Colors,Body Type,Engine Type,Engine Power,Torque,No. of Cylinders,Charger,Maximum Speed,Acceleration Time (0-100 kmph),Transmission Type,Drive Type,Gear Box,Steering Type,Steering Gear Type,Front Suspension,Back Suspension,Length,Width,Height,Wheel Base,Ground Clearance,Kerb Weight,Tyre Size,Wheel Size,Front Brake,Rear Brake,Mileage in City,Mileage on Highway,Fuel Type,Seating Capacity,Fuel Tank Capacity (Litres),No. of Doors,Air Conditioner,Heater,AntiLock Braking System,Central Locking,Power Steering,Power Windows,Leather Seats,Anti-Lock Braking,Brake Assist,Central Locking,Power Door Locks,Child Safety Locks,Night Rear View Mirror,Rear Seat Belts,Door Ajar Warning,Adjustable Seats,Crash Sensor,Engine Check Warning,Rear Camera,Anti-Theft Device,Touch Screen,Audio System Remote Control,Speakers Front & back,Bluetooth Connectivity,USB & Auxiliary Input,Adjustable Steering Column,Height Adjustable Driving Seat,Digital Clock,Smoke Headlamps,Electric Folding Rear View Mirror,Automatic Climate Control,Low Fuel Warning Light,Parking Sensors,Bottle Holder,Voice Control,Minimum Turning Radius,Tyre Type,Seat Belt Warning,Vehicle Stability Control System,Engine Immobilizer,Rear Reading Lamp,Fuel System,Radio,Outside Temperature Display,Valve Configuration,Fog Lights Front & Back,Centrally Mounted Fuel Tank,CD Player,DVD Player,Electric Adjustable Seats,Keyless Entry,Boot Space,Tyre Pressure Monitor,Smart Access Card Entry,Assembled In,Displacement (cc),Xenon Headlamps,Halogen Headlamps,Shock Absorbers Type,Removable/Convertible Top,Introduction Date,Cassette Player
Volkswagen,"27,790",https://www.ccarprice.com/products/Volkswagen_Tiguan_S_4MATION_2022.jpg,Tiguan S 4MATION 2022,,"4 Years / 50,000 Miles Basic, 7 Years / 100,000 Miles Corrosion, 4 Years / 50,000 Miles Drivetrain, 2 Years / 20,000 Miles Maintenance, and 3 Years / 36,000 Miles Roadside Assistance Warranty.","Deep Black Pearl, Platinum Gray Metallic, Pure White, and Pyrite Silver Metallic.",SUV,2.0L Turbo Inline-4 Gas,184 hp @ 4400 rpm,221 lb-ft @ 1600 rpm,4,Turbo,,,Automatic,All-Wheel Drive,8-Speed,Power,Rack-Pinion,Strut,Multi-Link,186.1 in,72.4 in,66.5 in,109.8 in,7.6 in,"3,856 lbs",P215/65HR17,17 in x 7 in,Discs,Discs,22 MPG,29 MPG,Gasoline,5 seater,15.9 gallons,4 Doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,37.7 ft,,Yes,,,Yes,,,,,,Yes,,Yes,,Yes,,,,,,,,,,,
Maserati,A,https://www.ccarprice.com/products/Maserati_Levante_Hybrid_2022.jpg,Levante Hybrid,Italy,"4 Years / 50,000 Miles","Bianco Alpi Tri-Coat, Bianco, Blu Emozione Mica, Blu Nobile Tri-Coat, Blu Passione Mica, Champagne Metallescent, Grigio Maratea Metallescent, Grigio Metallic, Grigio Metallo Metallic, Nero Ribelle Mica, Nero, Rame Mica, Rosso Rubino Mica, and Verde Ossido",SUV,2.0L Turbo Inline-4 Gas,330 hp,332 lb-ft @ 2250 rpm,4,Turbo,,,Automatic,All Wheel Drive (AWD),8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,197 in,77.5 in,66.1 in,118.3 in,8 in,"4,650 lbs",P265/50WR19,19 in x 8.5 in,Discs,Discs,16 City,TBC,Gasoline,5 seater,21.1 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,Yes,,Yes,Yes,,,,,,,,
Maserati,A,https://www.ccarprice.com/products/Maserati_Ghibli_Hybrid_2023_1.jpg,Ghibli Hybrid 2023,Italy,"4 Years / 50,000 Miles","Nero, Bianco, Nero Ribelle Metallic, Grigio Maratea Metallic, Grigio Metallic, Blu Passione Metallic, Blu Emozione Metallic, Rosso Folgore Metallic",Sedan,3.0L Twin-Turbo V6 Gas,345 hp @ 5500 rpm,369 lb-ft @ 1750 rpm,6,,,,Automatic,Rear-Wheel Drive,8-speed,Power,Rack and pinion,"independent, double wishbones","independent, multi-link",195.7 in,76.6 in,57.5 in,118 in,,"3,990 lbs",P245/45YR19 Front Tire and P275/40YR19 Rear Tire,19 in x 8.5 in Front Wheel and 19 in x 10 in Rear Wheel,Discs,Discs,TBC,TBC,Gasoline,5 seater,21.1 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,Yes,,,Yes,Yes,Yes,38.4 ft,Tubeless,Yes,Yes,Yes,,,Yes,,,,,Yes,Yes,Yes,,,Yes,,,,,,,,,
Maserati,A,https://www.ccarprice.com/products/Maserati_GranTurismo_2023_1.jpg,GranTurismo 2023,Italy,"4 years/80,000 km","Infrared Metallic, Mercury Gray Metallic, Mystic Black Metallic, Sand Yellow, Sapphire Blue Metallic, Starlight Silver Metallic, Wine Red Metallic, and White Diamond.",Coupe,4.0-liter V8,621 horsepower (463 kilowatts),538 pound-feet (729 Newton-meters),8,,,,Automatic,All-Wheel Drive,5-speed,Power,Rack and pinion,"independent, short/long arm","independent, short/long arm",TBC,TBC,TBC,TBC,,TBC,TBC,TBC,Discs,Discs,TBC,TBC,Gasoline,4 seater,21.1 gallons,2 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,,,Yes,Yes,Yes,31.5 ft,,Yes,Yes,,,,Yes,,,,,Yes,Yes,Yes,,,,,,,,,,,,
Maserati,A,https://www.ccarprice.com/products/Maserati_Ghibli_Modena_S_2022_2.jpg,Ghibli Modena S 2022,Italy,"4 Years / 50,000 Miles","Bianco Alpi Tri-Coat, Bianco, Blu Emozione Metallic, Blu Nobile Tri-Coat, Grigio Maratea Metallic, Grigio Metallic, and Nero Ribelle Metallic.",Sedan,3.0L Twin-Turbo V6 Gas,430 hp @ 5750 rpm,428 lb-ft @ 2250 rpm,6,Turbo,,,Automatic,Rear-Wheel Drive,8-speed,Power,Rack-Pinion,"independent, double wishbones","independent, multi-link",195.7 in,76.6 in,57.5 in,118 in,,"4,123 lbs",P245/45YR19 Front Tire and P275/40YR19 Rear Tire,19 in x 8.5 in Front Wheel and 19 in x 10 in Rear Wheel,Discs,Discs,TBC,TBC,Premium,5 seater,21.1 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,38.4 ft,,Yes,Yes,Yes,Yes,,Yes,,,,,,,Yes,,,Yes,,,,,,,,,
Maserati,A,https://www.ccarprice.com/products/Maserati_Ghibli_Modena_S_2023.jpg,Ghibli Modena S 2023,Italy,"4 Years / 50,000 Miles","Bianco Alpi Tri-Coat, Bianco, Blu Emozione Metallic, Blu Nobile Tri-Coat, Grigio Maratea Metallic, Grigio Metallic, and Nero Ribelle Metallic.",Sedan,3.0L Twin-Turbo V6 Gas,430 hp @ 5750 rpm,428 lb-ft @ 2250 rpm,6,Turbo,TBC,TBC,Automatic,Rear-Wheel Drive,8-speed,Power,Rack-Pinion,"independent, double wishbones","independent, multi-link",195.7 in,76.6 in,57.5 in,118 in,,"4,123 lbs",P245/45YR19 Front Tire and P275/40YR19 Rear Tire,19 in x 8.5 in Front Wheel and 19 in x 10 in Rear Wheel,Discs,Discs,TBC,TBC,Premium,5 seater,21.1 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,38.4 ft,,Yes,Yes,Yes,Yes,,Yes,,,,,,,Yes,,,Yes,,,,,,,,,
Maserati,"72,900",https://www.ccarprice.com/products/Maserati_Grecale_Modena_2024.jpg,Grecale Modena 2024,Italy,Bianco Astro Metallic Bianco Blu Intenso Metallic Blu Nobile Tri-Coat Bronzo Opaco Matte Grigio Cangiante Tri-Coat Grigio Lava Metallic Grigio Lava Opaco Matte Nero Tempesta Metallic Rosso GranTurismo Tri-Coat,"Basic 4 Years / 50,000 Miles Corrosion 4 Years / 50,000 Miles Drivetrain 4 Years / 50,000 Miles Roadside Assistance 4 Years / 50,000 Miles",SUV,2.0L Turbo Inline-4 Gas,325 hp @ 5750 rpm,332 lb-ft @ 2000 rpm,,,,,Automatic,All-Wheel Drive,8-Speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,190.8 in,77.9 in,65.6 in,114.2 in,7.9 in,"4,178 lbs",P255/45WR20,20,Discs,Discs,22 MPG,29 MPG,Premium,5 seater,16.9 gallons,4 Doors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,
Maserati,"130,120",https://www.ccarprice.com/products/Maserati_GranTurismo_Modena_2023.jpg,GranTurismo Modena 2023,Italy,"4 years/80,000 km","Infrared Metallic, Mercury Gray Metallic, Mystic Black Metallic, Sand Yellow, Sapphire Blue Metallic, Starlight Silver Metallic, Wine Red Metallic, and White Diamond.",Coupe,3.0L Twin-Turbo V6,490 hp,442 lb-ft,6,,,,Automatic,Rear-Wheel Drive,8-speed,Power,"Rack and pinion, electronic variable assist","independent, short/long arm","independent, short/long arm",192.2 inches,72.7 inches,53.3 inches,115.8 inches,3.9 inches,"4,140 lbs",245/35R20 front and 285/35R20 Rear,20-inches,Discs,Discs,16 mpg,24 mpg,Premium,4 seater,86 liters,2 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,31.5 ft,,Yes,Yes,,Yes,,,,,,,,,,,,,,,,,,,,,
Maserati,"135,000",https://www.ccarprice.com/products/Maserati_GranTurismo_Modena_2024.jpg,GranTurismo Modena 2024,Italy,"4 years/80,000 km","Infrared Metallic, Mercury Gray Metallic, Mystic Black Metallic, Sand Yellow, Sapphire Blue Metallic, Starlight Silver Metallic, Wine Red Metallic, and White Diamond.",Coupe,3.0L Twin-Turbo V6,490 hp,442 lb-ft,6,,,,Automatic,Rear-Wheel Drive,8-speed,Power,Rack and pinion,"independent, short/long arm","independent, short/long arm",TBC,TBC,TBC,TBC,,TBC,TBC,TBC,Discs,Discs,TBC,TBC,Gasoline,4 seater,,2 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,,,Yes,,,,,Yes,Yes,Yes,,,,,,,,,,,,
Maserati,"215,000",https://www.ccarprice.com/products/Maserati_GranTurismo_Folgore_2023.jpg,GranTurismo Folgore 2023,Italy,,Various,Coupe,Three electric motors,"1,200 HP installed power","1,350 Nm max torque",,Yes  AC charging up to 22 kW  DC fast charging up to 300 kW  Can charge up to 100 km (62 mi) in 5 minutes (@ 270 kW)  Can charge 20%-80% in 18 minutes,320 km/h (~199 mph),0-100 km/h (0-62 mph) in 2.7 seconds  0-200 km/h (0-124 mph) in 8.8 seconds,Automatic,All-Wheel Drive,Single-speed,Electric,,Double-wishbone front suspension with air springs with electronically adjustable dampers,Rouble-wishbone Rear suspension with air springs with electronically adjustable dampers,4881 mm,2056 mm,1353 mm,2942 mm,100 mm,"2,260 kg (4,983 lbs)",295/30ZR21,21 in,Discs,Discs,TBC,TBC,Electric,4 seater,,2 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,,,Yes,Yes,Yes,,,Yes,Yes,,,,,,,,,,,Yes,,,,,,,,,,,,
Maserati,"96,000",https://www.ccarprice.com/products/Maserati_Quattroporte_2022.jpg,Quattroporte GT 2022,Italy,"4 Years / 50,000 Miles","Bianco Alpi Tri-Coat, Bianco, Blu Emozione Metallic, Blue Nobile Tri-Coat, Grigio Maratea Metallic, Grigio Metallic, and Nero Ribelle Metallic.",Sedan,3.0L Twin-Turbo V6 Gas,345 hp @ 5500 rpm,369 lb-ft @ 1750 rpm,6,Turbo,,,Automatic,Rear-Wheel Drive,8-speed,Power,Rack and pinion,Double Wishbone,Multi-Link,207.2 in,76.7 in,58.3 in,124.8 in,4.6 in,"4,101 lbs",P245/45YR19,19 in x 8.5 in,Discs,Discs,16 MPG,25 MPG,Gasoline,5 seater,21.1 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,38.7 ft,,Yes,Yes,Yes,Yes,,Yes,,,,,,,Yes,,,Yes,,,,,,,,,
Maserati,"81,800",https://www.ccarprice.com/products/Maserati_Levante_2022.jpg,Levante GT 2022,Italy,"4 Years / 50,000 Miles","Bianco Alpi Tri-Coat, Bianco, Blu Emozione Mica, Blu Nobile Tri-Coat, Blu Passione Mica, Champagne Metallescent, Grigio Maratea Metallescent, Grigio Metallic, Grigio Metallo Metallic, Nero Ribelle Mica, Nero, Rame Mica, Rosso Rubino Mica, and Verde Ossido",SUV,3.0L Twin-Turbo V6 Gas,345 hp @ 5750 rpm,369 lb-ft @ 1750 rpm,6,Turbo,,,Automatic,All-Wheel Drive,8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,197 in,77.5 in,66.1 in,118.3 in,8 in,"4,994 lbs",P265/45WR20,20 in x 9 in,Discs,Discs,16 MPG,22 MPG,Gasoline,5 seater,21.1 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,,44.3 ft,,Yes,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,
Maserati,"104,700",https://www.ccarprice.com/products/Maserati_Quattroporte_2023.jpg,Quattroporte GT 2023,Italy,"4 Years / 50,000 Miles","Bianco Alpi Tri-Coat, Bianco, Blu Emozione Metallic, Blue Nobile Tri-Coat, Grigio Maratea Metallic, Grigio Metallic, and Nero Ribelle Metallic.",Sedan,3.0L Twin-Turbo V6 Gas,345 hp @ 5500 rpm,369 lb-ft @ 1750 rpm,6,,TBC,,Automatic,Rear-Wheel Drive,8-speed,Power,Rack and pinion,Double Wishbone,Multi-Link,207.2 in,76.7 in,58.3 in,124.8 in,,"4,101 lbs",P245/45YR19 Front Tire and P275/40YR19 Rear Tire,19 in x 8.5 in Front Wheel and 19 in x 10 in Rear Wheel,Discs,Discs,16 MPG,25 MPG,Gasoline,5 seater,21.1 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,38.7 ft,,Yes,Yes,Yes,Yes,,Yes,,,,,,,Yes,,,Yes,,,,,,,,,
Maserati,"87,600",https://www.ccarprice.com/products/Maserati_Levante_2023.jpg,Levante GT 2023,Italy,"4 Years / 50,000 Miles","Bianco Alpi Tri-Coat, Bianco, Blu Emozione Mica, Blu Nobile Tri-Coat, Blu Passione Mica, Champagne Metallescent, Grigio Maratea Metallescent, Grigio Metallic, Grigio Metallo Metallic, Nero Ribelle Mica, Nero, Rame Mica, Rosso Rubino Mica, and Verde Ossido",SUV,3.0L Twin-Turbo V6 Gas,345 hp @ 5750 rpm,369 lb-ft @ 1750 rpm,6,Turbo,181 mph,0-60 mph in 6.0 seconds,Automatic,All-Wheel Drive,8-speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,197 in,77.5 in,66.1 in,118.3 in,8 in,"4,994 lbs",P265/45WR20,20 in x 9 in,Discs,Discs,16 MPG,22 MPG,Gasoline,5 seater,21.1 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,Yes,,Yes,Yes,,,,,,,,
Maserati,"102,500",https://www.ccarprice.com/products/Maserati_Grecale_Trofeo_2023.jpg,Grecale Trofeo 2023,USA,"4 Years / 50,000 Miles","Bianco Astro Metallic, Bianco, Blu Intenso Metallic, Blu Nobile Tri-Coat, Grigio Cangiante Tri-Coat, Grigio Lava Metallic, Grigio Lava Opaco Matte, Nero Tempesta Metallic and Rosso GranTurismo Tri-Coat.",SUV,3.0L Twin-Turbo V6 Gas,523 hp @ 6500 rpm,457 lb-ft @ 3000 rpm,V6,Yes,,,Automatic,All-Wheel Drive,8-Speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,191.3 in,77.9 in,65.3 in,114.2 in,7.9 in,"4,469 lbs",P255/40YR21 Front Tire and P295/35YR21 Rear Tire,21 in x 9 in Front Wheel and 21 in x 10.5 in Rear Wheel,Discs,Discs,18 MPG,25 MPG,Gasoline,5 seater,16.9 gallons,4 Doors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,,,,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,Yes,,Yes,,,,,,,,,
Maserati,"240,000",https://www.ccarprice.com/products/Maserati_MC20_Cielo_2023.jpg,MC20 Cielo 2023,Italy,"4 Years / 50,000 Miles","Nero Enigma, Bianco Audace, Blu Infinito, Giallo Genio, Grigio Mistero, and Rosso Vincente.",Convertible,3.0L Twin-Turbo V6 Gas,621 hp @ 7500 rpm,538 lb-ft @ 3000 rpm,6,,,,8-Speed Automatic,Rear Wheel Drive,,Rack and pinion,,Double Wishbone,Double Wishbone,185 in,77.4 in,48.2 in,106.3 in,,"3,500 lbs",P245/35ZR20 Front Tire and P305/30ZR20 Rear Tire,20 in x 9 in Front Wheel and 20 in x 11 in Rear Wheel,Ventilated Disc,Ventilated Disc,15 MPG,25 MPG,Premium Unleaded,2 seater,18.9 gallons,2 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,,,,,,,,,,,,
Maserati,"101,390",https://www.ccarprice.com/products/Maserati_Ghibli_F_Tributo_Q4_2022.jpg,Ghibli F Tributo Q4 2022,,"Basic 4 Years / 50,000 Miles Corrosion 4 Years / 50,000 Miles Drivetrain 4 Years / 50,000 Miles Roadside Assistance 4 Years / 50,000 Miles",Azzuro Tributo (Blue) Rosso Tributo (Red),Sedan,3.0L Twin-Turbo V6 Gas,424 hp @ 5750 rpm,428 lb-ft @ 2250 rpm,,,,,Automatic,All-Wheel Drive,8-speed,Rack-Pinion,,Double Wishbone,Multi-Link,195.7 in,76.6 in,57.5 in,118 in,,"4,123 lbs",P245/35YR21,21,Discs,Discs,16 MPG,24 MPG,,5 seater,21.1 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,38.4 ft,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,,,Yes,,,,,,,,,
Maserati,"98,890",https://www.ccarprice.com/products/Maserati_Ghibli_F_Tributo_2022.jpg,Ghibli F Tributo 2022,,"Basic 4 Years / 50,000 Miles Corrosion 4 Years / 50,000 Miles Drivetrain 4 Years / 50,000 Miles Roadside Assistance 4 Years / 50,000 Miles",Azzuro Tributo (Blue) Rosso Tributo (Red),Sedan,3.0L Twin-Turbo V6 Gas,424 hp @ 5750 rpm,428 lb-ft @ 2250 rpm,,,,,Automatic,Rear-Wheel Drive,8-speed,Rack-Pinion,,Double Wishbone,Multi-Link,195.7 in,76.6 in,57.5 in,118 in,,"4,123 lbs",P245/35YR21,21,Discs,Discs,18 MPG,25 MPG,,5 seater,21.1 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,38.4 ft,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,,,Yes,,,,,,,,,
Maserati,"80,000",https://www.ccarprice.com/products/Maserati_Grecale_Folgore_2024.jpg,Grecale Folgore 2024,Italy,,,SUV,2.0L Turbo Inline-4 Gas,296 hp,332 lb-ft,,,,,8-Speed Automatic,All-Wheel Drive,,Power,Rack-Pinion,TBC,TBC,TBC,TBC,TBC,TBC,,TBC,TBC,TBC,Discs,Discs,TBC,TBC,Premium,5 seater,,4 Doors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,Yes,,,,,,,Yes,,,Yes,,,,,,,,,
Maserati,"102,500",https://www.ccarprice.com/products/Maserati_Grecale_Trofeo_Trofeo_2023.jpg,Grecale Trofeo Trofeo 2023,,"Basic 4 Years / 50,000 Miles Corrosion 4 Years / 50,000 Miles Drivetrain 4 Years / 50,000 Miles Roadside Assistance 4 Years / 50,000 Miles",Bianco Astro Metallic Bianco Blu Intenso M,SUV,3.0L Turbo V6 Gas,523 hp,457 lb-ft,,,,,Automatic,All-Wheel Drive,8-speed,,,,,191.3 in,77.9 in,65.3 in,114.2 in,7.9 in,"4,469 lbs",,,Discs,Discs,18 MPG,25 MPG,,5 seater,16.9 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,,,Yes,Yes,Yes,,,Yes,Yes,Yes,,,,,,,,,,Yes,,,Yes,,,,,,,,,
Maserati,"345,000",https://www.ccarprice.com/products/Maserati_GranTurismo_Sport_2022.jpg,GranTurismo Sport 2022,Italy,"4 years/80,000 km",,Coupe,4.0-liter V8,621 horsepower (463 kilowatts),538 pound-feet (729 Newton-meters),8,,186 mph,0-60 mph in 4.8 seconds,Automatic,All Wheel Drive,5-speed,Power,"Rack and pinion, electronic variable assist","independent, short/long arm","independent, short/long arm",193.3 inches,53.3 inches,75.4 inches,115.8 inches,3.9 inches,"4,144 lbs",245/35 R20 front tires and 285/35 R20 rear tire,20-inches,4 wheel Discs,4 wheel Discs,16 mpg,24 mpg,Premium,4 Seater,21.1 gallons,2 Doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,40.4 ft,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
Maserati,"72,900",https://www.ccarprice.com/products/Maserati_Grecale_Modena_2023.jpg,Grecale Modena 2023,Italy,,,SUV,2.0L Turbo Inline-4 Gas,325 hp @ 5750 rpm,332 lb-ft @ 2000 rpm,,,,,Automatic,All-Wheel Drive,8-Speed,Power,Rack-Pinion,Double Wishbone,Multi-Link,190.8 in,77.9 in,65.6 in,114.2 in,7.9 in,"4,178 lbs",P255/45WR20,20,Discs,Discs,22 MPG,29 MPG,Premium,5 seater,16.9 gallons,4 Doors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,,,Yes,,,Yes,,,,,,,,,Yes,,,,,,,,,,,,
Maserati,"63,500",https://www.ccarprice.com/products/Maserati_Grecale_GT_2022.jpg,Grecale GT 2023,Italy,,,SUV,2.0L Turbo Inline-4 Gas,296 hp,332 lb-ft,,,,,8-Speed Automatic,All-Wheel Drive,,Power,Rack-Pinion,TBC,TBC,TBC,TBC,TBC,TBC,,TBC,TBC,TBC,Discs,Discs,TBC,TBC,Premium,5 seater,,4 Doors,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,,,Yes,Yes,Yes,Yes,,Yes,,,,,,,Yes,,,Yes,,,,,,,,,
Maserati,"151,500",https://www.ccarprice.com/products/Maserati_Quattroporte_Trofeo_3_8L_2023_1.jpg,Quattroporte Trofeo 3.8L 2023,Italy,"4 years/80,000 km Base and 4 years/80,000 km Powertrain Warranty","Nero, Bianco, Nero Ribelle Metallic, Grigio Maratea Metallic, Grigio Metallic, Blu Passione Metallic, Blu Emozione Metallic, Rosso Folgore Metallic",Sedan,3.0L Twin-Turbo V6 Gas,580 hp @ 6250 rpm,538 lb-ft @ 5000 rpm,8,,,,Automatic,Rear-Wheel Drive,8-speed,Power,Rack and pinion,"independent, double wishbones","independent, multi-link",207.2 in,76.7 in,58.3 in,124.8 in,,"4,409 lbs",P245/40YR21 Front Tire and P285/35YR21 Rear Tire,21 in x 8.5 in Front Wheel and 21 in x 10.5 in Rear Wheel,Discs,Discs,13 MPG,20 MPG,Gasoline,5 seater,21.1 gallons,4 doors,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,38.7 ft,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,,,,,,,
